FID	place_name	category1	DEM_RANGE	DEM_MEAN	HDIS_MIN	HDIS_MEAN	FAC_MEAN	GRA_MEAN	RELIEF_MEAN	ROUGHNESS_MEAN	VDIS_MIN_	VDIS_MEAN
40983	«n¶Õ´ò	´ò	77.0 	50.0 	0.0 	253.1 	951.0 	8.2 	83.2 	0.1 	0.0 	25.7 
41027	ÂÐ¹©´ò	´ò	107.0 	29.5 	0.0 	247.3 	84.1 	13.1 	99.5 	0.2 	0.0 	22.7 
41065	´ò¥J©³	´ò	20.0 	19.4 	0.0 	284.5 	74.3 	2.0 	19.3 	0.0 	0.0 	5.0 
41077	«á´ò¥J	´ò	6.0 	5.6 	40.0 	536.9 	41.0 	0.8 	6.5 	0.0 	0.0 	2.2 
41170	¯cºß´ò	´ò	132.0 	96.2 	40.0 	534.8 	22.1 	9.8 	116.4 	0.2 	0.0 	37.5 
41184	¨ªÄõ´ò	´ò	145.0 	240.0 	160.0 	451.4 	27.5 	18.5 	140.3 	0.3 	0.0 	51.6 
41204	¤j´ò¤º	´ò	18.0 	71.0 	0.0 	335.9 	59.3 	2.3 	17.8 	0.0 	0.0 	10.6 
41253	¿O¤ß´ò	´ò	154.0 	512.7 	360.0 	681.5 	15.6 	13.3 	135.9 	0.2 	0.0 	38.0 
41254	¼Ì´ò	´ò	174.0 	562.4 	360.0 	689.7 	31.1 	23.1 	179.2 	0.4 	0.0 	68.0 
41582	µf¤l´ò	´ò	67.0 	109.0 	368.8 	677.0 	14.9 	5.4 	59.1 	0.1 	1.0 	21.5 
41786	µf¥J´ò	´ò	40.0 	35.6 	0.0 	241.7 	57.0 	6.3 	43.3 	0.1 	0.0 	10.8 
41793	¯Q¥e´ò	´ò	59.0 	60.1 	0.0 	197.8 	129.1 	10.8 	59.4 	0.2 	0.0 	11.2 
41832	¯Q¥e´ò	´ò	59.0 	60.1 	0.0 	197.8 	129.1 	10.8 	59.4 	0.2 	0.0 	11.2 
208	¤s¥J³»	³»¤s	45.0 	10.1 	40.0 	416.0 	16.9 	4.0 	36.6 	0.1 	0.0 	6.7 
1239	³»¤s³»	³»¤s	126.0 	172.2 	226.3 	579.7 	23.5 	7.9 	105.5 	0.1 	2.0 	43.0 
1622	¤s³»¥J	³»¤s	43.0 	128.8 	40.0 	579.5 	61.6 	3.0 	46.9 	0.0 	0.0 	25.2 
2106	¤s¥J³»	³»¤s	66.0 	47.8 	329.9 	791.0 	16.8 	7.1 	65.6 	0.1 	2.0 	21.7 
3533	³»¤s¼d	³»¤s	3.0 	5.5 	0.0 	432.5 	42.9 	0.5 	2.7 	0.0 	0.0 	2.1 
3687	¤s³»	³»¤s	54.0 	54.8 	509.1 	984.8 	22.1 	5.1 	54.2 	0.1 	0.0 	33.5 
3927	¤s¥J³»	³»¤s	19.0 	82.5 	600.0 	1130.5 	17.0 	1.7 	19.7 	0.0 	2.0 	13.4 
3931	¤s¥J³»	³»¤s	20.0 	82.4 	622.3 	1142.6 	18.6 	1.7 	19.5 	0.0 	2.0 	12.9 
4071	¤s¥J³»ÉÜ	³»¤s	18.0 	209.9 	466.5 	943.0 	11.4 	1.7 	20.7 	0.0 	7.0 	30.1 
4482	¤s³»	³»¤s	45.0 	139.6 	0.0 	441.2 	36.9 	4.0 	61.0 	0.1 	0.0 	27.5 
5094	¤s¥J³»	³»¤s	48.0 	50.4 	160.0 	542.6 	16.2 	8.3 	63.9 	0.1 	6.0 	30.0 
5366	¤s³»	³»¤s	79.0 	418.2 	160.0 	646.5 	7.4 	6.5 	93.9 	0.1 	38.0 	78.5 
5811	¤s¤l³»	³»¤s	52.0 	57.7 	0.0 	387.9 	72.1 	4.9 	44.9 	0.1 	0.0 	15.0 
6077	¥ú©ú¥J¤s³»	³»¤s	6.0 	2.8 	40.0 	491.5 	28.7 	1.4 	7.5 	0.0 	0.0 	2.7 
6312	¦è°ª¤s³»	³»¤s	22.0 	148.4 	200.0 	589.0 	24.4 	1.8 	22.5 	0.0 	0.0 	12.6 
6740	³»¤s¥J¸}	³»¤s	6.0 	34.4 	288.4 	578.8 	12.3 	0.8 	11.7 	0.0 	1.0 	4.1 
7119	¤s¥J³»	³»¤s	79.0 	118.2 	0.0 	409.9 	116.4 	8.7 	91.7 	0.1 	0.0 	30.6 
9702	¤s³»	³»¤s	97.0 	182.1 	280.0 	811.1 	7.5 	13.0 	110.7 	0.2 	16.0 	75.5 
9703	¤s³»	³»¤s	15.0 	32.9 	40.0 	490.4 	8.0 	2.7 	14.9 	0.0 	0.0 	9.4 
11605	³»¤s	³»¤s	205.0 	226.4 	512.3 	931.4 	35.8 	16.8 	196.1 	0.3 	0.0 	117.3 
11606	³»¤s¸}	³»¤s	92.0 	19.5 	304.6 	829.6 	37.0 	6.1 	84.0 	0.1 	0.0 	16.4 
12591	¥ú©ú¥J¤s³»	³»¤s	6.0 	2.8 	40.0 	491.5 	28.7 	1.4 	7.5 	0.0 	0.0 	2.7 
15469	¤s¤l³»	³»¤s	25.0 	203.5 	632.5 	1020.7 	13.3 	2.1 	27.2 	0.0 	6.0 	24.3 
15470	¤s¤l³»	³»¤s	48.0 	63.1 	417.6 	874.3 	22.7 	5.3 	61.5 	0.1 	2.0 	40.4 
15476	¤s¥J³»	³»¤s	40.0 	47.3 	0.0 	183.0 	440.9 	3.9 	42.1 	0.1 	0.0 	10.0 
15477	¤s¥J³»	³»¤s	106.0 	137.4 	430.8 	832.9 	7.9 	9.4 	91.7 	0.1 	3.0 	40.0 
15478	¤s¥J³»	³»¤s	12.0 	98.0 	0.0 	319.6 	201.0 	1.0 	13.3 	0.0 	0.0 	5.0 
15479	¤s¥J³»	³»¤s	57.0 	107.0 	113.1 	561.9 	29.4 	3.3 	53.7 	0.1 	0.0 	10.3 
15480	¤s¥J³»	³»¤s	52.0 	105.5 	80.0 	485.4 	20.1 	2.6 	48.4 	0.0 	0.0 	10.1 
16914	Àt¤s³»	³»¤s	33.0 	178.3 	243.3 	604.4 	13.0 	2.8 	38.3 	0.0 	1.0 	14.2 
17040	Às³»¤s²ø	³»¤s	108.0 	263.1 	0.0 	416.4 	59.8 	9.5 	134.4 	0.1 	0.0 	69.1 
17207	¿³¤Æ?¤s³»	³»¤s	60.0 	32.6 	0.0 	251.0 	67.8 	4.7 	52.1 	0.1 	0.0 	9.7 
18692	³»¤s	³»¤s	125.0 	261.6 	0.0 	173.9 	1390.1 	15.1 	152.1 	0.2 	0.0 	53.8 
18693	³»¤s	³»¤s	54.0 	70.7 	0.0 	215.1 	138.2 	3.9 	45.3 	0.1 	0.0 	17.3 
18694	³»¤s	³»¤s	189.0 	431.7 	800.0 	1193.3 	13.0 	23.7 	202.9 	0.4 	33.0 	128.7 
18695	³»¤s¤l¸}	³»¤s	15.0 	33.1 	215.4 	658.5 	23.9 	1.9 	18.0 	0.0 	0.0 	4.8 
18696	³»¤s¥J¤º	³»¤s	8.0 	10.5 	40.0 	402.5 	29.6 	0.8 	6.1 	0.0 	0.0 	1.3 
18697	³»¤s³¯¦v	³»¤s	2.0 	2.1 	0.0 	212.0 	122.8 	0.4 	2.0 	0.0 	0.0 	1.1 
18698	³»¤s¸}	³»¤s	20.0 	21.5 	622.3 	1084.6 	23.6 	1.1 	18.6 	0.0 	1.0 	6.7 
18699	³»¤s¸}²ø	³»¤s	21.0 	14.8 	0.0 	179.0 	165.0 	2.1 	19.2 	0.0 	0.0 	6.9 
18700	³»¤s¼d	³»¤s	2.0 	3.5 	0.0 	225.0 	92.3 	0.6 	2.6 	0.0 	0.0 	1.1 
18955	¯ó¤s³»	³»¤s	212.0 	219.6 	240.0 	701.9 	7.1 	23.3 	211.9 	0.4 	10.0 	130.6 
21373	³»¤s¸}	³»¤s	51.0 	61.5 	40.0 	417.8 	9.7 	5.4 	50.5 	0.1 	0.0 	25.1 
21712	¤s¥J³»	³»¤s	16.0 	15.6 	0.0 	362.6 	66.3 	1.4 	21.7 	0.0 	0.0 	2.9 
21741	¤s³»	³»¤s	55.0 	26.6 	411.8 	910.6 	21.6 	5.9 	45.2 	0.1 	1.0 	14.4 
21795	¦Ë¸}­í¤s³»	³»¤s	55.0 	40.0 	0.0 	181.8 	89.6 	6.1 	55.1 	0.1 	0.0 	14.2 
21867	¤s¤l³»	³»¤s	266.0 	235.0 	89.4 	532.0 	14.6 	14.5 	272.0 	0.2 	17.0 	95.6 
21975	³»¤s¸}	³»¤s	64.0 	108.3 	113.1 	514.2 	12.5 	5.0 	68.0 	0.1 	0.0 	30.5 
22056	°ª¤s³»	³»¤s	38.0 	126.5 	0.0 	255.6 	647.7 	3.4 	36.1 	0.0 	0.0 	13.0 
22059	ªF°ª¤s³»	³»¤s	17.0 	165.0 	411.8 	935.7 	51.9 	1.5 	21.0 	0.0 	0.0 	6.6 
22073	«n°ª¤s³»	³»¤s	25.0 	171.4 	0.0 	497.1 	42.9 	2.1 	26.3 	0.0 	0.0 	15.7 
22086	¥_°ª¤s³»	³»¤s	24.0 	147.0 	0.0 	162.0 	73.5 	2.3 	24.9 	0.0 	0.0 	12.0 
22297	³»¤s¥J¸}	³»¤s	53.0 	45.8 	411.8 	911.9 	5.9 	7.6 	52.7 	0.1 	9.0 	25.6 
22510	³»¤s¥J¸}	³»¤s	3.0 	3.6 	40.0 	532.5 	23.9 	0.3 	2.9 	0.0 	1.0 	2.6 
22905	³»¦y¤s	³»¤s	4.0 	4.6 	0.0 	178.8 	248.2 	0.8 	4.0 	0.0 	0.0 	1.1 
22952	³»®Û¤s	³»¤s	2.0 	3.7 	144.2 	677.3 	79.1 	0.6 	2.1 	0.0 	0.0 	0.8 
23127	¤s³»	³»¤s	112.0 	81.4 	0.0 	324.9 	60.8 	9.2 	140.9 	0.1 	0.0 	36.6 
23723	¶ê¤s¤l³»	³»¤s	204.0 	246.9 	0.0 	210.5 	258.1 	15.5 	207.3 	0.3 	0.0 	51.6 
24191	³»¤s¥J¸}	³»¤s	3.0 	3.6 	40.0 	532.5 	23.9 	0.3 	2.9 	0.0 	1.0 	2.6 
24308	³»¤s¥J	³»¤s	2.0 	2.2 	0.0 	230.0 	116.4 	0.3 	1.9 	0.0 	0.0 	1.1 
24349	¤s¥J³»	³»¤s	68.0 	53.0 	0.0 	341.9 	100.9 	8.3 	68.4 	0.1 	0.0 	19.1 
24746	¤s³»	³»¤s	142.0 	33.8 	126.5 	595.0 	8.0 	13.1 	136.1 	0.2 	0.0 	33.4 
25435	­û¤s¤l³»	³»¤s	204.0 	246.9 	0.0 	210.5 	258.1 	15.5 	207.3 	0.3 	0.0 	51.6 
25547	¤s¥J³»	³»¤s	11.0 	16.8 	600.0 	1079.1 	30.0 	1.8 	12.7 	0.0 	0.0 	5.4 
25748	¤s¥J³»	³»¤s	65.0 	41.8 	0.0 	348.8 	2582.9 	7.1 	60.9 	0.1 	0.0 	18.9 
25874	³»¤s¸}	³»¤s	84.0 	13.9 	440.0 	953.3 	33.9 	3.9 	68.4 	0.1 	0.0 	9.6 
25998	³»¾î¤s	³»¤s	13.0 	64.8 	113.1 	501.6 	22.4 	1.4 	16.9 	0.0 	1.0 	9.1 
26067	¤s³»	³»¤s	107.0 	133.8 	483.3 	867.1 	14.4 	8.2 	88.7 	0.1 	2.0 	36.8 
26473	¤s¥J³»	³»¤s	132.0 	29.4 	0.0 	248.9 	44.9 	14.6 	137.0 	0.2 	0.0 	28.6 
26496	íã¥J¼d¤s³»	³»¤s	126.0 	36.0 	0.0 	277.0 	87.7 	13.4 	122.0 	0.2 	0.0 	34.7 
26499	ªê¥J¤s³»	³»¤s	126.0 	40.0 	0.0 	313.3 	55.9 	13.6 	124.4 	0.2 	0.0 	38.9 
26513	²y¥J¤s³»	³»¤s	122.0 	22.3 	0.0 	217.3 	7.7 	16.3 	116.1 	0.3 	0.0 	22.2 
27589	¤j¨{¤s³»	³»¤s	78.0 	281.0 	1865.9 	2215.4 	9.5 	5.1 	76.8 	0.1 	112.0 	201.5 
27668	¤s¥J³»	³»¤s	11.0 	16.8 	600.0 	1079.1 	30.0 	1.8 	12.7 	0.0 	0.0 	5.4 
28058	¤s¥J³»	³»¤s	6.0 	13.3 	0.0 	162.6 	594.5 	1.2 	6.3 	0.0 	0.0 	0.6 
28168	³»¤s¼d	³»¤s	4.0 	8.4 	368.8 	729.0 	19.9 	0.4 	3.2 	0.0 	0.0 	0.7 
28180	³»¤s¼d	³»¤s	2.0 	7.9 	169.7 	574.5 	7.3 	0.5 	4.8 	0.0 	0.0 	1.3 
29693	³»¤s¼d	³»¤s	5.0 	3.9 	0.0 	454.8 	38.0 	0.5 	4.0 	0.0 	0.0 	2.3 
29750	¶ê¤s³»	³»¤s	129.0 	377.8 	320.0 	659.9 	9.0 	11.6 	150.3 	0.2 	66.0 	134.8 
29832	¤s¥J³»	³»¤s	95.0 	46.1 	0.0 	218.6 	256.1 	7.2 	114.8 	0.1 	0.0 	22.2 
30036	¤s¥J³»	³»¤s	17.0 	25.7 	0.0 	337.1 	42.2 	1.6 	25.3 	0.0 	0.0 	13.1 
30605	¥ú©ú¥J¤s³»	³»¤s	6.0 	2.8 	40.0 	491.5 	28.7 	1.4 	7.5 	0.0 	0.0 	2.7 
30763	¯Q¤s³»	³»¤s	158.0 	168.5 	797.0 	1217.3 	6.8 	16.0 	161.1 	0.2 	30.0 	89.6 
31049	¤s³»ÀY	³»¤s	7.0 	18.1 	0.0 	256.5 	407.8 	1.1 	6.4 	0.0 	0.0 	1.8 
31150	³»¤s¥J	³»¤s	2.0 	2.2 	0.0 	230.0 	116.4 	0.3 	1.9 	0.0 	0.0 	1.1 
31437	¤s¥J³»	³»¤s	4.0 	11.5 	622.3 	959.9 	25.1 	0.7 	3.8 	0.0 	0.0 	2.7 
31675	©h±C¼d¤s³»	³»¤s	53.0 	40.1 	0.0 	217.6 	61.7 	6.2 	52.7 	0.1 	0.0 	14.3 
31701	¿³¤Æ?¤s³»	³»¤s	116.0 	120.7 	768.4 	1080.5 	36.6 	14.3 	110.7 	0.2 	0.0 	49.0 
31722	¤jÉÜ¤s³»	³»¤s	15.0 	19.1 	0.0 	276.3 	66946.4 	2.0 	20.8 	0.0 	0.0 	5.3 
32073	³»¤s¸}	³»¤s	4.0 	9.5 	0.0 	157.9 	106.7 	0.5 	3.6 	0.0 	0.0 	0.9 
32380	³»¤s¼d	³»¤s	3.0 	5.5 	0.0 	432.5 	42.9 	0.5 	2.7 	0.0 	0.0 	2.1 
33105	¤s³»	³»¤s	112.0 	81.4 	0.0 	324.9 	60.8 	9.2 	140.9 	0.1 	0.0 	36.6 
33106	¤s³»¤ë¬ÜªÀ°Ï	³»¤s	125.0 	225.5 	0.0 	204.9 	258.8 	4.6 	115.3 	0.1 	0.0 	28.1 
33182	¤s¥J³»	³»¤s	169.0 	221.9 	253.0 	719.7 	32.2 	14.4 	149.0 	0.2 	0.0 	51.6 
33900	¤s³»	³»¤s	49.0 	25.1 	200.0 	630.2 	20.4 	9.2 	56.2 	0.1 	0.0 	19.3 
34235	¤s¥J³»	³»¤s	139.0 	240.2 	0.0 	181.7 	209.5 	11.9 	128.4 	0.2 	0.0 	43.7 
36062	³»¤sªù	³»¤s	53.0 	73.5 	0.0 	229.1 	129.3 	4.3 	48.9 	0.1 	0.0 	19.0 
36749	¤s¥J³»	³»¤s	79.0 	118.2 	0.0 	409.9 	116.4 	8.7 	91.7 	0.1 	0.0 	30.6 
36852	¤s¸}³»	³»¤s	154.0 	66.9 	0.0 	376.5 	333.9 	17.0 	161.2 	0.3 	0.0 	57.2 
37766	¤s¥J³»	³»¤s	17.0 	44.7 	362.2 	870.9 	12.1 	1.0 	22.2 	0.0 	4.0 	10.1 
37885	³»­T¯ó¤s	³»¤s	79.0 	68.4 	610.6 	968.3 	7.1 	15.6 	79.8 	0.2 	5.0 	34.4 
37937	¤s¥J³»	³»¤s	83.0 	65.1 	368.8 	847.0 	25.0 	13.6 	84.0 	0.2 	0.0 	30.6 
38181	¤s¥J³»	³»¤s	48.0 	50.4 	160.0 	542.6 	16.2 	8.3 	63.9 	0.1 	6.0 	30.0 
41121	¤s¥J³»	³»¤s	21.0 	26.2 	0.0 	345.6 	43.7 	1.7 	26.4 	0.0 	0.0 	13.1 
41666	¤s¥J³»	³»¤s	49.0 	59.7 	362.2 	808.6 	24.3 	5.2 	59.4 	0.1 	1.0 	37.8 
41792	³»¤s¥J¸}	³»¤s	53.0 	45.8 	411.8 	911.9 	5.9 	7.6 	52.7 	0.1 	9.0 	25.6 
49	³»·sµó	³»	7.0 	5.2 	396.0 	865.0 	11.6 	0.9 	5.8 	0.0 	0.0 	4.0 
71	³»¥Û¸ô	³»	4.0 	5.7 	678.8 	1083.9 	8.2 	0.7 	4.8 	0.0 	1.0 	3.5 
74	³»¼d	³»	5.0 	4.9 	120.0 	600.2 	29.9 	0.8 	6.7 	0.0 	0.0 	2.6 
195	Às²´¾ð³»	³»	232.0 	265.6 	40.0 	573.9 	36.3 	17.3 	252.6 	0.3 	0.0 	98.8 
201	³»µf¤l«@	³»	44.0 	14.8 	0.0 	200.2 	125.2 	4.1 	68.9 	0.1 	0.0 	5.4 
203	³»µf¤l«@­í	³»	95.0 	21.3 	0.0 	220.7 	137.2 	7.1 	78.9 	0.1 	0.0 	13.2 
272	³»¤½À]	³»	115.0 	15.0 	0.0 	377.9 	1143.7 	4.8 	82.3 	0.1 	0.0 	14.0 
281	³»µó	³»	62.0 	9.5 	0.0 	370.4 	51.6 	4.2 	66.3 	0.1 	0.0 	7.4 
297	³»©±	³»	16.0 	7.7 	0.0 	136.2 	327.6 	1.3 	23.1 	0.0 	0.0 	1.7 
303	³»À]	³»	91.0 	12.0 	320.0 	634.2 	35.0 	6.0 	90.1 	0.1 	0.0 	8.9 
325	³»ªÀ	³»	228.0 	151.7 	0.0 	440.2 	63.4 	20.1 	246.7 	0.3 	0.0 	75.3 
334	³»µ×ð[	³»	389.0 	568.2 	894.4 	1376.1 	16.8 	27.0 	403.5 	0.4 	78.0 	253.9 
376	³»¯B¬w	³»	4.0 	0.7 	40.0 	251.1 	4.3 	1.1 	4.0 	0.0 	0.0 	0.2 
499	¥Ð¥J³»	³»	5.0 	2.8 	407.9 	736.4 	12.9 	0.5 	4.4 	0.0 	0.0 	1.5 
525	³»¤û¿i¨®µó	³»	4.0 	2.0 	169.7 	550.7 	11.2 	0.9 	4.2 	0.0 	0.0 	1.1 
667	³»­íÉÜ¥J	³»	5.0 	1.5 	0.0 	154.7 	825.4 	0.6 	4.0 	0.0 	0.0 	0.4 
696	³»¶ô¶À	³»	5.0 	6.8 	164.9 	506.1 	22.2 	0.5 	4.8 	0.0 	0.0 	1.8 
699	³»¶ô¹ù	³»	3.0 	5.7 	0.0 	292.0 	57.0 	0.5 	3.1 	0.0 	0.0 	0.7 
747	³»¦Ë³ò	³»	4.0 	3.7 	0.0 	192.5 	476.0 	0.6 	3.8 	0.0 	0.0 	0.7 
771	³»­í	³»	3.0 	4.5 	0.0 	253.3 	339.5 	0.8 	3.3 	0.0 	0.0 	1.1 
782	³»¨®íã	³»	5.0 	6.9 	0.0 	451.6 	50.1 	0.6 	4.6 	0.0 	0.0 	1.9 
807	³»­í°ª	³»	7.0 	5.7 	0.0 	215.9 	193.0 	0.6 	6.1 	0.0 	0.0 	2.4 
822	³»¼d	³»	226.0 	112.0 	557.1 	1064.1 	9.1 	21.0 	207.3 	0.3 	7.0 	98.1 
848	³»­í	³»	160.0 	33.0 	0.0 	198.6 	82.6 	9.8 	138.1 	0.2 	0.0 	24.9 
901	³»¸]	³»	183.0 	223.0 	659.7 	1140.3 	10.1 	20.3 	204.5 	0.3 	17.0 	137.7 
973	³»µó	³»	80.0 	18.5 	0.0 	212.0 	3545.3 	5.7 	78.9 	0.1 	0.0 	10.6 
980	³»­í³\	³»	47.0 	15.4 	0.0 	228.8 	112.4 	3.7 	75.4 	0.1 	0.0 	4.5 
998	³»©±	³»	46.0 	18.2 	0.0 	249.0 	2864.3 	3.4 	69.2 	0.1 	0.0 	4.2 
1033	º_¾ð³»	³»	305.0 	153.7 	430.8 	811.0 	23.3 	19.9 	270.0 	0.3 	0.0 	124.4 
1202	³»­í¥J	³»	12.0 	114.0 	0.0 	198.1 	147.4 	1.0 	13.1 	0.0 	0.0 	6.0 
1207	³»ÉÜ¥J	³»	11.0 	114.2 	0.0 	201.9 	140.7 	1.0 	13.0 	0.0 	0.0 	6.3 
1376	³»¤fÉÜ	³»	9.0 	10.7 	0.0 	241.6 	232.4 	1.0 	8.9 	0.0 	0.0 	0.8 
1481	³»ªo¨®	³»	15.0 	20.9 	164.9 	553.4 	18.4 	1.2 	25.8 	0.0 	0.0 	5.2 
1509	³»ÉÜ	³»	10.0 	57.0 	0.0 	333.4 	916.4 	1.4 	10.6 	0.0 	0.0 	5.0 
1523	³»ÉÜ	³»	10.0 	57.2 	0.0 	319.9 	998.0 	1.4 	10.7 	0.0 	0.0 	4.9 
1533	¼[¥J³»	³»	17.0 	89.9 	0.0 	94.3 	1252.0 	1.7 	15.7 	0.0 	0.0 	3.1 
1582	³»²ø	³»	7.0 	3.4 	243.3 	661.9 	11.7 	0.8 	7.3 	0.0 	1.0 	1.4 
1583	³»­í	³»	7.0 	3.4 	253.0 	676.3 	11.9 	0.8 	7.2 	0.0 	1.0 	1.5 
1597	³»­í	³»	16.0 	73.7 	0.0 	115.2 	2210.2 	1.3 	14.7 	0.0 	0.0 	2.9 
1615	¤û³»ÀY	³»	71.0 	269.1 	1320.6 	1797.8 	8.0 	5.2 	72.5 	0.1 	102.0 	171.7 
1661	³»ÉÜ	³»	3.0 	10.4 	1002.4 	1431.7 	10.7 	0.3 	3.1 	0.0 	1.0 	1.5 
1729	³»­í	³»	5.0 	11.6 	0.0 	463.5 	69.0 	0.7 	4.9 	0.0 	0.0 	0.9 
1739	¤U³»¼d	³»	8.0 	9.6 	0.0 	259.8 	684.3 	0.9 	5.8 	0.0 	0.0 	0.7 
1753	³»²ø	³»	3.0 	13.6 	735.4 	1101.2 	18.1 	0.4 	2.6 	0.0 	0.0 	1.6 
1787	À­³»	³»	134.0 	28.2 	280.0 	686.9 	7.0 	13.8 	130.9 	0.2 	0.0 	27.8 
1989	¤T¨¤³»	³»	801.0 	1085.3 	357.8 	887.4 	8.1 	40.1 	719.1 	1.0 	98.0 	419.8 
1990	¤T¨¤³»	³»	801.0 	1085.3 	357.8 	887.4 	8.1 	40.1 	719.1 	1.0 	98.0 	419.8 
2009	³»¡B¤U¬Ý¦èµó	³»	10.0 	4.4 	200.0 	704.0 	57.0 	1.3 	9.6 	0.0 	0.0 	3.5 
2010	³»¡B¤U«nªeµó(¥~¤W¡B¤U«nÀÚµó)	³»	3.0 	0.6 	144.2 	508.6 	11.9 	1.2 	3.4 	0.0 	0.0 	0.6 
2042	¶é³»	³»	13.0 	29.5 	215.4 	613.4 	23.6 	2.0 	13.6 	0.0 	0.0 	3.7 
2062	?³»	³»	14.0 	18.4 	226.3 	710.1 	45.8 	1.5 	25.7 	0.0 	0.0 	3.7 
2089	¥Ð¥J³»	³»	25.0 	31.8 	144.2 	585.1 	43.8 	3.6 	24.9 	0.0 	0.0 	7.8 
2164	¤j­í³»	³»	92.0 	45.3 	89.4 	518.4 	16.7 	8.9 	85.2 	0.1 	2.0 	26.2 
2180	?³»¥J	³»	14.0 	18.4 	304.6 	813.8 	41.2 	1.8 	29.5 	0.0 	0.0 	4.3 
2215	Àç³»	³»	5.0 	4.9 	0.0 	330.0 	136.0 	0.8 	3.9 	0.0 	0.0 	1.7 
2250	³»Äõ¼o®Õ	³»	175.0 	140.2 	0.0 	263.9 	98.5 	21.4 	161.6 	0.3 	0.0 	46.4 
2294	³»?	³»	2.0 	4.3 	304.6 	767.2 	12.6 	0.5 	2.5 	0.0 	2.0 	2.6 
2321	¤Q¥÷³»	³»	193.0 	397.6 	0.0 	209.1 	576.8 	22.3 	192.2 	0.4 	0.0 	79.4 
2358	¤½Å¢³»	³»	95.0 	314.4 	40.0 	442.8 	38.1 	12.8 	105.0 	0.2 	0.0 	36.2 
2359	¤½Å¢³»	³»	135.0 	386.7 	0.0 	215.6 	838.3 	15.6 	129.6 	0.2 	0.0 	42.1 
2526	³»¼d¥J	³»	5.0 	1.0 	226.3 	724.9 	11.9 	1.1 	6.5 	0.0 	0.0 	1.0 
2532	³»ªL	³»	206.0 	315.1 	0.0 	316.1 	142.6 	13.8 	210.8 	0.2 	0.0 	68.7 
2546	¯óÀ­³»	³»	143.0 	231.1 	0.0 	402.5 	14675.1 	12.6 	131.6 	0.2 	0.0 	38.3 
2647	³»ÉÜ	³»	15.0 	79.4 	0.0 	156.8 	6919.2 	2.3 	18.2 	0.0 	0.0 	2.5 
2804	³»­í	³»	50.0 	37.0 	0.0 	303.3 	63.3 	2.8 	56.8 	0.0 	0.0 	11.5 
2880	³»¼ÌªÅ	³»	106.0 	256.4 	1718.1 	1996.1 	7.8 	15.9 	125.0 	0.2 	95.0 	180.0 
2890	³»¥Ð¤ß¥J	³»	5.0 	3.4 	282.8 	732.6 	22.9 	0.6 	5.3 	0.0 	0.0 	1.5 
2939	³»ÉÜ	³»	7.0 	22.6 	200.0 	730.7 	36.0 	1.4 	8.2 	0.0 	0.0 	1.5 
2940	³»ÉÜ	³»	7.0 	22.6 	200.0 	734.1 	36.0 	1.4 	8.2 	0.0 	0.0 	1.5 
3115	³»¥b¤Ñ	³»	14.0 	18.7 	377.4 	908.0 	9.7 	1.4 	10.4 	0.0 	0.0 	2.2 
3122	³»­í¨¤	³»	3.0 	7.0 	572.7 	1011.3 	10.7 	0.3 	3.3 	0.0 	1.0 	2.0 
3135	³»¦Ç½`	³»	5.0 	5.2 	40.0 	432.4 	11.9 	0.4 	5.1 	0.0 	0.0 	3.0 
3173	³»µæ¶é	³»	2.0 	5.3 	144.2 	450.1 	15.3 	0.3 	3.7 	0.0 	1.0 	2.8 
3347	³»¼d	³»	2.0 	1.8 	0.0 	304.4 	2947.5 	0.6 	3.4 	0.0 	0.0 	0.1 
3424	³»¼d	³»	2.0 	1.0 	40.0 	273.5 	5.4 	0.7 	2.4 	0.0 	0.0 	0.9 
3483	³»¥Ð§À	³»	4.0 	17.4 	0.0 	165.3 	1766.7 	0.4 	4.4 	0.0 	0.0 	0.4 
3574	³»«Ñ	³»	6.0 	26.6 	40.0 	479.1 	21.5 	0.6 	6.2 	0.0 	0.0 	2.5 
3595	³»¯ó?	³»	2.0 	4.9 	0.0 	204.9 	135.7 	0.3 	2.0 	0.0 	0.0 	0.7 
3739	³»¥Ð¤ß¥J	³»	7.0 	4.4 	936.4 	1345.3 	11.8 	0.7 	6.5 	0.0 	1.0 	2.5 
3976	³»¥Ð¼d	³»	10.0 	28.4 	440.0 	780.9 	45.7 	1.5 	10.5 	0.0 	0.0 	3.7 
4013	³»¥Ð¤ß	³»	17.0 	51.0 	40.0 	487.5 	15.3 	1.2 	15.9 	0.0 	2.0 	10.7 
4305	³»©±	³»	105.0 	61.8 	0.0 	416.6 	7468.5 	7.9 	197.0 	0.1 	0.0 	18.1 
4316	³»¤jÄæ	³»	12.0 	15.5 	144.2 	623.6 	21.8 	1.2 	13.8 	0.0 	0.0 	9.5 
4326	³»µó	³»	8.0 	3.9 	56.6 	549.7 	29.1 	1.5 	6.8 	0.0 	0.0 	2.1 
4340	³»«°¥J	³»	57.0 	28.9 	0.0 	348.9 	40.3 	5.0 	61.6 	0.1 	0.0 	17.0 
4341	³»«°·sÂí	³»	223.0 	142.9 	468.2 	977.7 	11.7 	19.9 	241.4 	0.3 	40.0 	118.7 
4342	³»«á¾À¼d	³»	9.0 	9.2 	0.0 	149.5 	594.5 	1.1 	9.7 	0.0 	0.0 	3.3 
